countrycode,year,Y,K,L,A,PA,gY,gK,gL,gA,gPA
FRA,2016,2765765.25,0.9799972772598268,133141.17697803554,0.9886794686317444,11420.80322265625,1.2889842771699023,1.7672735745281583,1.508321639490262,-0.5174357465931332,-8.694122644538993
FRA,2017,2869816.5,1,133920.5675514665,1,10415.73095703125,3.693073065246466,2.020548562767816,0.5836798434060597,1.13850963189972,-9.211928113345103
FRA,2018,2902140.75,1.0215266942977903,135300.88609662873,1.0033658742904663,7679.296142578125,1.1200563874403713,2.1298267384206047,1.0254239559383649,0.3360222414382077,-30.47893604966827
FRA,2019,2946958.25,1.0448414087295532,138698.89429796202,0.9943860173225404,4430.23193359375,1.5324882386137162,2.256684453426477,2.480427111214034,-0.899002272030004,-55.007595695823674
GBR,1980,1246676.5,0.3618693649768829,132877.16310737722,0.8500968217849731,3565.171508789063,NA,NA,NA,NA,NA
GBR,1981,1220936.75,0.3658186495304108,127570.78833788882,0.858379065990448,3772.94287109375,-2.0862818442751063,1.0854441050957453,-4.075370261428901,0.9695552796265855,5.664313759415407
GBR,1982,1222761.375,0.371858149766922,125859.18886388012,0.875592827796936,3848.947631835938,0.14933312101153007,1.6374746204368185,-1.350767985168666,1.9855370652544224,1.994446919412951
GBR,1983,1250671.125,0.3797330558300018,125411.59549636077,0.9057994484901428,4186.38330078125,2.2568584039850847,2.0956057482417356,-0.35626413319711503,3.3916747828522222,8.40374185923558
GBR,1984,1266116.875,0.3911313414573669,129444.74448139912,0.8983264565467834,4231.2642822265625,1.2274330551370838,2.9574894030768517,3.165301454598435,-0.8284382661269157,1.0663645941251687
GBR,1985,1287015.5,0.40426820516586304,132039.325597306,0.9117894172668456,4496.7357177734375,1.6371334267166304,3.303511663175407,1.9845692865429143,1.4875521696920788,6.085090441072083
GBR,1986,1301847.875,0.4171032905578613,133271.60774028703,0.92268168926239,4811.0059814453125,1.145872542887716,3.1255358438847414,0.9289409892941691,1.1875248359277086,6.755446850288038
GBR,1987,1359725.25,0.4326878786087036,137180.5412902205,0.9414405226707458,4799.60302734375,4.349795979754489,3.6682743148417463,2.890866860126451,2.0126863503157435,-0.23729941447143688
GBR,1988,1408895.25,0.453989177942276,143263.94394144794,0.9511447548866272,5142.3466796875,3.5523229366962283,4.805672717132293,4.3390812860440775,1.0255091147336888,6.89763158900174
GBR,1989,1430370.25,0.4782609343528748,148387.20170722445,0.9348752498626708,5055.52685546875,1.512744019585277,5.208311069076221,3.513639438614824,-1.7253166522087229,-1.702745608276679
GBR,1990,1445536.75,0.5016465187072754,149060.9018549429,0.920073628425598,4826.011962890625,1.0547379037152638,4.773925434660098,0.45298745674546836,-1.5959400042156249,-4.646162562273659
GBR,1991,1401682.75,0.5178885459899902,144306.01446790525,0.9148064851760864,4781.36572265625,-3.0807226753733374,3.1864331264242374,-3.241881450113837,-0.5741146440991413,-0.9294224310405497
GBR,1992,1399794.875,0.5324584245681763,141678.5772662832,0.9176002144813538,5074.66845703125,-0.1347771096886774,2.7744761679894814,-1.8375193672449441,0.30492482596184145,5.953497239886474
GBR,1993,1438639.75,0.5464441180229187,141390.5585494311,0.9311479926109314,5258.457763671875,2.737234107027753,2.592722947717685,-0.2034971530294527,1.4656426001316183,3.5576588804968168
GBR,1994,1479402.125,0.5642001628875732,144752.8059162913,0.9409600496292114,5644.38916015625,2.7939987464174365,3.197703918886474,2.3501520820987665,1.0482457896695594,7.082419980472743
GBR,1995,1626361,0.5824934244155884,148123.52809390193,0.9390386939048768,6023.000244140625,9.470696713988325,3.190880954597919,2.3019074087486047,-0.20439975291290657,6.492353185656086
GBR,1996,1724950,0.6044290661811829,150948.14522843124,0.9365905523300172,6401.9609375,5.885306085237474,3.6966423391246006,1.888979383206646,-0.2610476425476946,6.101882532388103
GBR,1997,1829166.375,0.6220768690109253,155122.59164552958,0.956074059009552,6660.822021484375,5.86622657238749,2.8779348511748513,2.7279349400554764,2.0589168133949896,3.963856366497609
GBR,1998,1879454.625,0.6447136402130127,157867.104169104,0.9664078950881958,7435.531494140625,2.7121311391749003,3.5742580828306503,1.7537848085458663,1.0750619099318528,11.002715919777017
GBR,1999,1958917.875,0.6662324070930481,160801.85216951714,0.9739572405815125,7732.5517578125,4.141057451311525,3.2832319716809835,1.8419308906377552,0.7781405105053772,3.916885631362277
GBR,2000,2075158.75,0.6896955370903015,162682.4345106218,0.9869716167449952,8253.26611328125,5.7645440595592845,3.461168035052853,1.16271708085538,1.327388008419035,6.517009542420915
GBR,2001,2121908.25,0.7119569182395935,165138.85944962653,0.9920658469200134,7682.66796875,2.227814496492009,3.17671518729799,1.4986646444812735,0.5148201102797441,-7.164213592340829
GBR,2002,2123617,0.7325478196144104,165560.80901041502,1.0005724430084229,7236.069580078125,0.0804965224158849,2.8511220019615813,0.2551860978460496,0.8538075182045763,-5.988869528990115
GBR,2003,2166739.25,0.7516568303108215,167068.31880529644,1.0175020694732666,7383.059326171875,2.010262070296953,2.575125561160979,0.9064270025348264,1.6778392987479753,2.0109912247498585
GBR,2004,2220801.25,0.76936274766922,169453.41402765777,1.022314190864563,6826.337890625,2.4644666518049974,2.328269464579036,1.417522214661382,0.4718199782902388,-7.839974576448938
GBR,2005,2377112.25,0.7891278266906738,172594.8416430432,1.0304566621780396,7018.3203125,6.801835646347598,2.536574697045796,1.8368846460001365,0.7933193328042303,2.7735567893564905
GBR,2006,2415816.25,0.8109244704246521,174907.25026219577,1.0383824110031128,7802.92724609375,1.6150811062733084,2.7246599627844676,1.3308942913457855,0.7662062944055525,10.59750335693419
GBR,2007,2412173.5,0.8337205648422241,177952.7436137024,1.0403612852096558,7933.888671875,-0.15090134320399073,2.7723373703403635,1.7262194805416797,0.1903914184240088,1.664433896253037
GBR,2008,2496842.75,0.8524326086044312,180449.67890409823,1.0197243690490725,8028.327392578125,3.4498825459317928,2.2195862472983663,1.393392194129639,-2.0035678096182066,1.1832921224240067
GBR,2009,2321851.75,0.8637042045593262,176743.07086952208,0.984758198261261,8131.55126953125,-7.266199832900533,1.313619981027006,-2.0754850662703106,-3.4891516300860057,1.2775501978460113
GBR,2010,2481864.75,0.877792477607727,179052.2685432645,0.9909491539001464,8644.078125,6.664515753786837,1.6179853267579563,1.2980665244230138,0.6267098105764136,6.112276324627963
GBR,2011,2517183.5,0.8892534971237183,180152.3261978937,0.994721293449402,9103.6650390625,1.413042479411608,1.2972135866984535,0.6124983420734864,0.37993656922431696,5.180260732062081
GBR,2012,2585394.25,0.9018352031707764,184345.68767658365,0.989591658115387,9321.12548828125,2.673739309112122,1.4049458298781972,2.3009982690087583,-0.5170199344451584,2.360629796623037
GBR,2013,2685292,0.9159814715385436,188195.8911251606,0.9925957918167114,10223.02099609375,3.7911463537462,1.5564335105389973,2.067066205978385,0.3031132097554572,9.235875563046214
GBR,2014,2700870.5,0.9338254928588868,193675.0505041941,0.9959569573402404,10131.72412109375,0.5784654080121854,1.9293445399969176,2.8698362863911697,0.33805175405831545,-0.8970634288225199
GBR,2015,2807567.5,0.9540613293647766,196834.1675299625,1.0009430646896362,9731.984619140623,3.8744321628501055,2.143837363637248,1.6179827760820942,0.49938581367157536,-4.02536588157183
GBR,2016,2827233.5,0.9769129753112792,199736.9755718268,0.9996384978294371,8857.945556640625,0.6980221608401393,2.3669618771253944,1.463979382860714,-0.13041878117366282,-9.410298523223126
GBR,2017,2942276.25,1,202216.0555542513,1,7842.4130859375,3.9884844786906015,2.3357704283000587,1.2335328882599583,0.036156752822428154,-12.176828066814949
GBR,2018,2974124.5,1.0214521884918213,204374.956046226,0.9974656105041504,5545.956665039063,1.0766193493369158,2.122532898368738,1.0619618829446509,-0.2537606497480885,-34.64774451473982
GBR,2019,2989895.5,1.042256236076355,207597.1501180213,0.9925231337547302,3411.8310546875,0.5288726986290015,2.016249205984457,1.564309685515397,-0.4967351625953455,-48.58200200657823
JPN,1980,2456738.75,0.3039034605026245,370650.0227692544,0.8654742240905762,12884.29833984375,NA,NA,NA,NA,NA
JPN,1981,2455290.25,0.3233345150947571,374855.2571433648,0.8747483491897583,15010.1875,-0.05897766654019421,6.1977350918927865,1.1281687976229193,1.065865141822503,15.27197501986155
JPN,1982,2421859.5,0.3413945734500885,380182.6364953309,0.8775538206100464,15529.9716796875,-1.37093488249036,5.435147748818214,1.4111789105072603,0.32020434211628424,3.404267633195346
JPN,1983,2383653,0.35953548550605774,389269.70457503246,0.8779266476631165,17868.55322265625,-1.5901448621232106,5.17739649912603,2.3620671719402964,0.04247578545174546,14.027055108311792
JPN,1984,2393857.75,0.3801696002483368,395479.7286530283,0.889444887638092,21258.25732421875,0.42720010707295586,5.580458935954413,1.5827099574067915,1.3034501033672583,17.37030352013793
JPN,1985,2468670,0.4015098810195923,397351.7434476911,0.9136502146720886,22206.8515625,3.0773358090357306,5.461467375062812,0.4722361156115795,2.6850254535644753,4.365547034754158
JPN,1986,2688586.25,0.4237566590309143,401566.1454211313,0.9181227087974548,24086.2333984375,8.533595376016656,5.392722975392683,1.055037350974608,0.4883250489949434,8.123957879941557
JPN,1987,2875265.75,0.4492521286010742,406349.1445215035,0.932382881641388,28901.3994140625,6.712960692097525,5.842489067550249,1.18404863480297,1.5412496133601004,18.2249567574992
JPN,1988,3163071.5,0.48037436604499817,412623.63505602186,0.9596763253211976,31566.767578125,9.539844442964984,6.698146540165029,1.5323130293200649,2.885251895144426,8.821489171354813
JPN,1989,3391143.5,0.5145479440689087,417107.75083790254,0.9714718461036682,34190.3955078125,6.962363095870749,6.872300750804683,1.080870150001978,1.2216222089795967,7.9839863231145
JPN,1990,3658643.5,0.550037682056427,419675.9603218929,0.9870508313179016,35114.9326171875,7.592527014984007,6.669805202586798,0.6138306742009547,1.5909250359699214,2.668169916828411
JPN,1991,3886576,0.5854025483131409,426434.0641038497,0.9851640462875366,33008.0537109375,6.043611406807514,6.231293865317422,1.5974866876749871,-0.19133671765810475,-6.187488715368161
JPN,1992,4028564.75,0.6170400977134705,422856.2326810166,0.9769787788391112,33160.19921875,3.5881606719598835,5.263428262147518,-0.842551151704285,-0.8343240690428222,0.4598754514859138
JPN,1993,4149531.25,0.641272783279419,418862.46706723,0.9622207283973694,35268.4287109375,2.9585204969880152,3.852091535026103,-0.9489620667293863,-1.5221059323833712,6.163785490396734
JPN,1994,4282784.5,0.6618862152099609,417624.5590675461,0.9612571597099304,34944.798828125,3.1608006111913056,3.1638735481999802,-0.2959780282804303,-0.100190262024831,-0.9218552857849005
JPN,1995,4521830,0.6872485280036926,421748.2593843711,0.9671906232833862,39449.2763671875,5.431339699638826,3.7602324362266124,0.9825749424159369,0.6153635425778625,12.124606398833393
JPN,1996,4756702.5,0.7194000482559204,425065.5824717934,0.9742871522903442,43130.837890625,5.063789691473275,4.572161316086781,0.7834874426933425,0.7310473188215434,8.922253347988196
JPN,1997,4777019.5,0.7506850361824036,423931.21876327816,0.9693620800971984,45991.298828125,0.42621403804865565,4.256857288823785,-0.26722465429713793,-0.5067871972054507,6.42139851200767
JPN,1998,4719694.5,0.7769618630409241,416264.81910143816,0.955534040927887,46941.1015625,-1.2072743532895558,3.440509561988897,-1.824958006912425,-1.436781642300098,2.044143491944439
JPN,1999,4719478,0.8025680780410767,409257.5033183114,0.9502054452896118,51512.310546875,-0.004587266522371181,3.242541700838375,-1.6977091707911285,-0.5592169930136892,9.292716124340927
JPN,2000,4835114,0.8268713355064392,409903.0223955618,0.9637643694877625,56787.0966796875,2.42065064425816,2.9832419265113708,0.15760505800912483,1.4168615326974463,9.748830993818558
JPN,2001,4785269,0.8480043411254883,406454.81903222535,0.962247908115387,53536.7509765625,-1.0362466033170037,2.5236651909399193,-0.844782445954273,-0.15747165304998215,-5.89407765755201
JPN,2002,4781225,0.8627293705940247,400472.7925336411,0.9645771384239196,53964.015625,-0.08454508497859337,1.7215295440613425,-1.4826946066369473,0.2417688567301443,0.7949094909356802
JPN,2003,4860082.5,0.8768532872200012,403031.6399949847,0.9689435362815856,53218.8203125,1.6358623256095939,1.6238638533726257,0.6369239566550888,0.45165333242352734,-1.3905348061435063
JPN,2004,4987367,0.8910331726074219,408982.9096153027,0.9752994775772096,55855.84375,2.585270211678825,1.6041968533161173,1.465829936944374,0.6538240222640181,4.836205392697934
JPN,2005,5110410,0.9078168272972108,411340.5831965095,0.980172872543335,55578.8759765625,2.43715206368762,1.8660968661060415,0.5748171528949797,0.4984376337896942,-0.49709524006189554
JPN,2006,5169780,0.9239143133163452,418251.5988718397,0.977266490459442,55649.5419921875,1.155049859280588,1.7576706636338022,1.6661621708486507,-0.29695777806731694,0.12706469519798702
JPN,2007,5270966.5,0.9392800331115724,421441.9624891687,0.9819919466972352,56463.69140625,1.938360789917759,1.6494326738580285,0.7598912546219694,0.48237285199062424,1.4523954061054667
JPN,2008,5180551,0.9509038925170898,418582.9394412364,0.9696558713912964,53864.234375,-1.7302321051808178,1.2299338471335617,-0.6807022222526271,-1.264187061203694,-4.713109912940894
JPN,2009,4892599.5,0.951225221157074,404512.3050357984,0.935030996799469,52753.08984375,-5.718766393861507,0.03378620733269916,-3.419289655292701,-3.6361556393119776,-2.0844356592281343
JPN,2010,5114662,0.9524927735328674,410794.7861496552,0.9651841521263124,58283.158203125,4.438755973160724,0.13316600112448784,1.5411629634170865,3.1739233955632504,9.969082415138786
JPN,2011,5032318.5,0.954346001148224,411084.4706604353,0.9628744125366212,60572.171875,-1.6230504756135744,0.19437702059124096,0.07049320697074535,-0.2395923792913479,3.8522407593509556
JPN,2012,5038807.5,0.9586725234985352,413901.0531963672,0.9715787172317504,60199.10546875,0.12886346368734536,0.45232491700517574,0.682822521848081,0.8999301462557272,-0.6178084741291556
JPN,2013,5089779,0.9649127125740052,413140.5548636759,0.9892590045928956,58795.974609375,1.0064964207703753,0.6488104450747961,-0.18390817091376022,1.8033890646631787,-2.358409934436523
JPN,2014,5020598,0.9734694957733154,416013.9496016547,0.9852917790412904,60110.0517578125,-1.3685361037266475,0.8828845771251821,0.6930930785820522,-0.40183629844296326,2.2103684565394133
JPN,2015,5154499.5,0.9827448129653932,417855.1246806799,0.990736961364746,59046.7509765625,2.632097243670728,0.9482996478621848,0.4415988379625091,0.5511251931434323,-1.7847558538095498
JPN,2016,5042444.5,0.9902859926223756,420754.6010020359,0.9887282252311708,58149.2822265625,-2.197903821123681,0.7644296640642947,0.6914987475699519,-0.20295752981215226,-1.5315984157025397
JPN,2017,5048890,1,425148.2777222719,1,54416.1640625,0.1277432806633172,0.9761496134966442,1.0388228584508497,1.1335782664976755,-6.635229217887506
JPN,2018,5005677,1.009931206703186,429728.15543309954,0.9929007887840272,40297.67626953125,-0.8595748792076918,0.988221635836522,1.0714815264647015,-0.7124530518463447,-30.036743674380517
JPN,2019,5036891,1.0203371047973633,425300.0587862312,1.000939965248108,24297.7861328125,0.6216358309369951,1.0250851235780996,-1.0357871617268088,0.8064054275873147,-50.590856593395905
KOR,1980,205997.46875,0.05422630161046982,94085.17021730336,0.5599010586738586,27,NA,NA,NA,NA,NA
KOR,1981,219423.875,0.05899983271956444,99054.70812737006,0.5626528263092041,33.33329963684082,6.31414803357373,8.436854833381435,5.147186666916959,0.49027012138223025,21.07200204203661
KOR,1982,235264.90625,0.06430475413799286,104266.11017369112,0.5708221197128296,41.5,6.970677847279028,8.60989566975614,5.127407792940808,1.4414848583062967,21.913654081195723
KOR,1983,264715.53125,0.07067358493804932,108184.3042317824,0.6090041995048523,35.66660153865814,11.794364252549272,9.443831594109797,3.68899105569902,6.474752644816906,-15.14787074634536
KOR,1984,290810.25,0.07805972546339035,109251.72294006338,0.6419909596443176,77.16670227050781,9.401521020428127,9.940236347280162,0.9818311132825386,5.2749058615112805,77.17533264737443
KOR,1985,305082.3125,0.08585184812545776,114388.5995265261,0.6473507881164551,106.39999914169312,4.79106246153016,9.514886973889025,4.594681502167752,0.8314101914312311,32.123752259380645
KOR,1986,359630.28125,0.0954100415110588,121644.29105080364,0.6645802855491638,130.1667022705078,16.449488995376882,10.5560715354025,6.149971933808729,2.6267367892781057,20.161038529587216
KOR,1987,417624.75,0.10691973567008972,128909.37959695813,0.689170777797699,217.9499969482422,14.950679485347429,11.38945892018226,5.800853493030189,3.6333411730406553,51.544971054567945
KOR,1988,475555.6875,0.120159812271595,132804.992775727,0.720306932926178,407.2595958709717,12.990068663928156,11.674420664804375,2.977215877853645,4.418831332528573,62.518514512746926
KOR,1989,526183.5625,0.13550928235054016,135202.16976837543,0.7243596315383911,565.4250106811523,10.116614130302892,12.021751671114188,1.7889379524367754,0.5610580798375231,32.81268698465895
KOR,1990,593101.8125,0.15518923103809357,138588.96937542534,0.7402508854866028,840.1107177734375,11.971594482119663,13.560507529507015,2.474128549002863,2.1701165479312112,39.595601036837635
KOR,1991,674589.0625,0.17785418033599854,143784.10358025113,0.7572715878486633,1147.3896484375005,12.873763436743957,13.631878525884478,3.680039628458154,2.2732794539383763,31.171108034662964
KOR,1992,729249.875,0.2000299096107483,147097.58239216966,0.7546585202217102,1311.8555603027348,7.791272815431327,11.750290046120293,2.278329850356897,-0.3456601882282695,13.395310183951192
KOR,1993,800354.3125,0.2227558940649033,151656.3008358519,0.7564611434936523,1757.901748657227,9.30380829069879,10.76096230287642,3.0520589468972403,0.23858125471936664,29.26783163366231
KOR,1994,903958.75,0.2510153353214264,157476.002150315,0.7678952813148499,2251.0419921875,12.172920857427627,11.943750771421069,3.7656297547128403,1.5002203011532766,24.72723070886067
KOR,1995,1015576.5,0.28318119049072266,164400.83088370485,0.7793711423873901,3754.508758544922,11.642798171159896,12.057290769150232,4.303445728941746,1.4833995402606521,51.15642367137143
KOR,1996,1136406.375,0.31822603940963745,169256.70463114604,0.7864618897438049,4030.030624389648,11.24145492530868,11.66750041688276,2.9108988134726843,0.9056899018588277,7.081652166616514
KOR,1997,1116091.125,0.35024940967559814,170589.60578670763,0.7970377206802368,4563.698944091797,-1.8038466951164622,9.588355375454416,0.7844181026987584,1.3357740184400835,12.435949162024329
KOR,1998,982705.8125,0.3680277466773987,156574.00211220453,0.773480236530304,4811.051208496094,-12.727799265623219,4.9512834128056955,-8.573195064257177,-3.000188701930473,5.27821400506614
KOR,1999,1092839.625,0.3925100564956665,161855.7070061172,0.82149738073349,5143.7659912109375,10.622494804764315,6.440382463275595,3.317648566698317,6.022863009471904,6.686988759604873
KOR,2000,1176636.375,0.4254426658153534,171746.9995587925,0.8355651497840881,5399.958740234375,7.388036907676643,8.056803495537434,5.931722029948894,1.6979572918885548,4.860581854289769
KOR,2001,1212755,0.45443370938301086,175528.01701105485,0.8388450145721436,6965.957824707031,3.023479267629625,6.5921855542423575,2.1776210121212003,0.39176410330000466,25.464380463260206
KOR,2002,1308658.75,0.4850015044212341,179400.31583910916,0.8655201196670532,8978.792236328125,7.610812675774348,6.509994379508155,2.1821038900029066,3.130465761050244,25.3830260951597
KOR,2003,1361777.5,0.5156870484352112,177761.67426176945,0.8703165054321289,11462.386108398438,3.978807392657302,6.134809337617996,-0.9175965642013395,0.5526324197360155,24.42055230877358
KOR,2004,1449575.5,0.5470863580703735,180363.02870365468,0.88288116455078125,12632.087158203123,6.247992326935048,5.910657956681353,1.452790144692706,1.433366522739904,9.716927520832286
KOR,2005,1562740.5,0.5785283446311951,180309.3346956633,0.8963833451271057,14566.51904296875,7.51702558343279,5.5880876427879205,-0.02977439573239593,1.517755195654079,14.248550230815127
KOR,2006,1618417.375,0.6121314167976379,183973.21322037137,0.9088116884231568,14646.384033203123,3.5007731941830045,5.645945058690166,2.011626468618566,1.3769747244388022,0.5467802292848489
KOR,2007,1716586.625,0.6483378410339355,184920.05214867508,0.93292635679245,15165.17138671875,5.888905598112615,5.746492732193986,0.5133414439590922,2.6188356840257137,3.480796121685792
KOR,2008,1721251.75,0.68245929479599,180223.1205646162,0.9501596689224244,14628.173095703123,0.2713989056280397,5.129096384410525,-2.572793916274385,1.8303776916346666,-3.6052109148378975
KOR,2009,1659645.375,0.7133321166038513,176722.43183376527,0.9468255043029784,15656.796875,-3.6447837734844057,4.42442296948537,-1.9615322004202795,-0.3515228373751844,6.7955794421378
KOR,2010,1780067.625,0.7496579885482788,179443.9222275415,0.9790623784065248,17803.365478515625,7.004740512702234,4.9669973604014315,1.5282428169509643,3.3480542304574104,12.848238343811857
KOR,2011,1784289.875,0.7854204177856445,181897.5798948145,0.985048770904541,18078.201904296875,0.23691517895798597,4.660205122249714,1.3581032714888863,0.60957966022811,1.5319386569428772
KOR,2012,1790975.75,0.8189522624015808,185355.70415942936,0.9787276983261108,20352.240234375,0.3740076120131164,4.180665601101125,1.8832923350187158,-0.643769238329621,11.848409323457965
KOR,2013,1751297,0.8507890701293945,188915.2316558776,0.9814397096633912,23438.490234375,-2.2403926783253425,3.813844217484283,1.9021700497491523,0.27671239269765824,14.118856178118122
KOR,2014,1834123.375,0.883693516254425,192145.5859511811,0.9857504367828368,25114.359375,4.620998628222495,3.794606479011496,1.695494016439092,0.43826307559249217,6.906021637381521
KOR,2015,1943938.625,0.9179964065551758,196468.4684121217,0.9836356043815612,25573.61962890625,5.814949147375081,3.8083174731638274,2.224860748099644,-0.21477081384616326,1.8121567714830533
KOR,2016,1999304,0.9548964500427246,198438.759984866,0.9885265827178956,24294.09033203125,2.808298595609493,3.940942914230159,0.9978586259704159,0.4960026508558736,-5.132821236996676
KOR,2017,2088576.875,1,197427.69406936504,1,21456.224609375,4.368379299816283,4.615237365491948,-0.5108127266764129,1.153974475743295,-12.421832970095537
KOR,2018,2118144.75,1.0402514934539795,197033.55778918343,1.0106995105743408,18088.12353515625,1.4057674628100258,3.946250454821228,-0.1998352991513741,1.064267585411683,-17.07592302287857
KOR,2019,2162705.25,1.0754408836364746,199733.7545408542,1.0077602863311768,14190.54949951172,2.08192809945551,3.3268197266424924,1.3611194043471997,-0.29123456658904845,-24.267934978545114
SGP,1980,47817.08203125,0.07060528546571732,4005.9548088011006,1.1288539171218872,15.452399730682377,NA,NA,NA,NA,NA
SGP,1981,48141.5625,0.079364679753780365,4533.060293277578,1.109862208366394,5.392899990081787,0.6762948915698175,11.694842325920218,12.361531653438007,-1.6967014394993178,-105.26810418678608
SGP,1982,50782.25390625,0.08957372605800629,4943.418275546691,1.0689857006072998,3.785799980163574,5.340107175540609,12.100861110940198,8.66597776835718,-3.752561547809946,-35.382605183859624
SGP,1983,56282.3359375,0.09969451278448103,5215.751280626048,1.068500280380249,5.5,10.283377602681654,10.704859716713333,5.3626089038841585,-0.045419735119993365,37.34908722881352
SGP,1984,62920.296875,0.11111938953399658,5457.853113547532,1.074462652206421,16.73330020904541,11.148805944572793,10.8494566490271,4.537237022702811,0.5564620013626287,111.26526662500704
SGP,1985,56310.15234375,0.12015779316425323,5358.1330116937625,1.0347819328308103,9.33330011367798,-11.099395176162652,7.820061736056072,-1.843991409360335,-3.7629966594761055,-58.38120962365237
SGP,1986,58908.4609375,0.12713156640529633,5426.025853445046,1.01176655292511,16.3334002494812,4.510988482414291,5.641668413672596,1.259138326727971,-2.2492846274329397,55.96234440891648
SGP,1987,66756.1171875,0.13456924259662628,5819.981697157702,1.0529593229293823,14.8832995891571,12.506120680526678,5.6856375241246315,7.009013796105101,3.9906737381958837,-9.29723549351924
SGP,1988,72381.921875,0.14291708171367645,6240.902674975207,1.0986719131469729,13.41670036315918,8.091063401305476,6.018573251184178,6.982771445018443,4.249749597452693,-10.373952467282122
SGP,1989,74596.0625,0.15402783453464508,6794.219423664395,1.118225336074829,42.016700744628906,3.0131153962528856,7.486871588606836,8.49473345295575,1.7640808580075995,114.1566949290572
SGP,1990,86285.1484375,0.16688993573188782,7613.170583986258,1.1172339916229248,23.9665994644165,14.556976669907407,8.020119784967793,11.380755310686475,-0.08869269099260613,-56.140600395692
SGP,1991,82751.1171875,0.18096782267093656,8177.635578273446,1.1037555932998655,71.45240211486816,-4.181997609313193,8.098471250064287,7.152334071433941,-1.2137439888136647,109.23703512662755
SGP,1992,82367.453125,0.1964772492647171,8646.591589782396,1.0969029664993286,100.05959701538086,-0.46471423806409007,8.222740461976086,5.576214770686683,-0.6227816594872593,33.673445528916446
SGP,1993,80112.4609375,0.2139118611812592,9008.129340100588,1.1450434923171997,87.8130989074707,-2.7758963306025564,8.501742176075954,4.096222222560542,4.295189697064708,-13.05552988188099
SGP,1994,76442.9609375,0.2320314794778824,9613.58536876014,1.181148886680603,128.3346004486084,-4.688655516668305,8.130898332252068,6.50498110288229,3.1044976743466624,37.94302393930451
SGP,1995,79247.40625,0.25325751304626465,10170.790617125116,1.1761010885238647,137.85790252685547,3.6029829447194572,8.753375934277274,5.634270648677919,-0.42827921735262287,7.158254362953986
SGP,1996,99371.59375,0.2828824520111084,10992.247707726408,1.148166298866272,232.7027969360352,22.629161214230642,11.062463822836065,7.767032333042856,-2.4038658365414687,52.35386269030826
SGP,1997,104451.0078125,0.3146231770515442,12120.54991052833,1.1224733591079712,262.9078063964844,4.9851841053934365,10.634421196567235,9.771208126809938,-2.2631540227313813,12.204133497210101
SGP,1998,118769.125,0.34150800108909607,12754.582527546425,1.0256043672561646,330.9460067749024,12.846334586733654,8.199544858395335,5.098826918824528,-9.025254139823366,23.015181584415156
SGP,1999,122706.6875,0.3666224181652069,13450.827422863103,1.0183217525482178,506.6094970703125,3.261537050537733,7.096137711792361,5.315000162821981,-0.7126133822584378,42.57852435309238
SGP,2000,163269.78125,0.39571413397789,14605.01004133207,1.02593994140625,562.3619041442871,28.560707924782136,7.635958157166689,8.232400078233226,0.7453276796451781,10.440511611785919
SGP,2001,160526.65625,0.4207461178302765,14747.8500736218,0.9781985282897948,650.2405242919922,-1.6943920997539053,6.133753956688148,0.9732691075100774,-4.765184378066217,14.519673162092683
SGP,2002,174030.21875,0.4400002062320709,15070.599323931308,0.982874035835266,665.1694030761719,8.07689437780752,4.474558937794571,2.164846674454779,0.4768325751826185,2.2699417867648286
SGP,2003,167406.53125,0.4563562572002411,14945.57707524293,1.0116691589355469,619.7059783935547,-3.8803781987859054,3.6498574653684335,-0.8330372930871022,2.8875909002716953,-7.079661252288805
SGP,2004,192437.640625,0.4776038527488709,15152.48679066412,1.0767065286636353,706.7576141357422,13.934698331656925,4.550785866534246,1.3749254828157476,6.2305272039657,13.14426328058067
SGP,2005,264816.46875,0.4996475577354431,15837.327388577649,1.1053727865219116,749.7178115844727,31.92648588523994,4.512133640469718,4.420498359853475,2.627577003603865,5.900911454380076
SGP,2006,296612.875,0.5255423784255981,17433.742795671995,1.123814582824707,769.2793960571289,11.339082209926588,5.052786572712675,9.603792276843315,1.6546134520325286,2.5757342881535195
SGP,2007,326440.75,0.5572763085365295,19521.920145749733,1.1291805505752563,780.1217041015625,9.58206247181046,5.863035145032813,11.313037481915877,0.4763417210460308,1.3995711020584167
SGP,2008,299015.375,0.5925921201705933,21140.707699957155,1.073173999786377,892.8634338378906,-8.775346863762756,6.144515548251961,7.966251243137457,-5.08715807097179,13.498370113722657
SGP,2009,291632.84375,0.6259308457374573,21715.366049088705,1.0301735401153564,806.8434753417969,-2.4999366793920785,5.473355692472398,2.6819666113103935,-4.089333886646605,-10.130394877548454
SGP,2010,369290.46875,0.6673972010612488,23555.314427143305,1.0980141162872314,1008.0361175537108,23.60878858831441,6.414547758365574,8.133133788583535,6.377592576995717,22.262958812259726
SGP,2011,399595.4375,0.7091206312179565,24857.277179204808,1.102213740348816,1043.6025848388672,7.8869116478990975,6.064028230753693,5.37990932058694,0.3817449314608076,3.4674751211926313
SGP,2012,403046.78125,0.7539322972297668,26827.784802177317,1.0758343935012815,1017.2070770263672,0.8600008674285675,6.127691768293847,7.6287542910643324,-2.4224108174001695,-2.561803922424666
SGP,2013,392164.71875,0.8015763759613037,28809.92364063393,1.0561832189559937,1102.4902801513672,-2.737068529218689,6.127768628615804,7.128180182996857,-1.843486747546546,8.05108002093613
